ElapsedTime(s)	9861	EstimatedLatency(ms)	1.967	Trials	4800
ElapsedTime(s)	10002	EstimatedLatency(ms)	1.967	Trials	4864
ElapsedTime(s)	10186	EstimatedLatency(ms)	1.967	Trials	4928
ElapsedTime(s)	10259	EstimatedLatency(ms)	1.967	Trials	4992
ElapsedTime(s)	10346	EstimatedLatency(ms)	1.967	Trials	5056
ElapsedTime(s)	10437	EstimatedLatency(ms)	1.967	Trials	5120
ElapsedTime(s)	10542	EstimatedLatency(ms)	1.967	Trials	5184
ElapsedTime(s)	10692	EstimatedLatency(ms)	1.967	Trials	5248
ElapsedTime(s)	10836	EstimatedLatency(ms)	1.967	Trials	5312
ElapsedTime(s)	11051	EstimatedLatency(ms)	1.967	Trials	5376
ElapsedTime(s)	11175	EstimatedLatency(ms)	1.967	Trials	5440
ElapsedTime(s)	11279	EstimatedLatency(ms)	1.967	Trials	5504
ElapsedTime(s)	11390	EstimatedLatency(ms)	1.967	Trials	5568
ElapsedTime(s)	11500	EstimatedLatency(ms)	1.967	Trials	5632
ElapsedTime(s)	11649	EstimatedLatency(ms)	1.967	Trials	5696
ElapsedTime(s)	11795	EstimatedLatency(ms)	1.967	Trials	5760
ElapsedTime(s)	11948	EstimatedLatency(ms)	1.967	Trials	5824
ElapsedTime(s)	12068	EstimatedLatency(ms)	1.967	Trials	5888
ElapsedTime(s)	12202	EstimatedLatency(ms)	1.967	Trials	5952
ElapsedTime(s)	12272	EstimatedLatency(ms)	1.967	Trials	6016
ElapsedTime(s)	12382	EstimatedLatency(ms)	1.967	Trials	6080
ElapsedTime(s)	12528	EstimatedLatency(ms)	1.967	Trials	6144
ElapsedTime(s)	12672	EstimatedLatency(ms)	1.967	Trials	6208
ElapsedTime(s)	12862	EstimatedLatency(ms)	1.967	Trials	6272
ElapsedTime(s)	12969	EstimatedLatency(ms)	1.967	Trials	6336
ElapsedTime(s)	13075	EstimatedLatency(ms)	1.967	Trials	6400
ElapsedTime(s)	13178	EstimatedLatency(ms)	1.967	Trials	6464
ElapsedTime(s)	13290	EstimatedLatency(ms)	1.967	Trials	6528
ElapsedTime(s)	13441	EstimatedLatency(ms)	1.956	Trials	6592
ElapsedTime(s)	13583	EstimatedLatency(ms)	1.956	Trials	6656
ElapsedTime(s)	13786	EstimatedLatency(ms)	1.956	Trials	6720
ElapsedTime(s)	13896	EstimatedLatency(ms)	1.956	Trials	6784
ElapsedTime(s)	14000	EstimatedLatency(ms)	1.956	Trials	6848
ElapsedTime(s)	14098	EstimatedLatency(ms)	1.956	Trials	6912
ElapsedTime(s)	14201	EstimatedLatency(ms)	1.956	Trials	6976
ElapsedTime(s)	14356	EstimatedLatency(ms)	1.956	Trials	7040
ElapsedTime(s)	14492	EstimatedLatency(ms)	1.956	Trials	7104
ElapsedTime(s)	14703	EstimatedLatency(ms)	1.956	Trials	7168
ElapsedTime(s)	14809	EstimatedLatency(ms)	1.956	Trials	7232
